Read the target shape in
 ./files/input/20180107ErrorBetweenMirrorandCylinder1stSputter2.txt
Read the unit sputter yield in
 ./files/input/20190106AverageAllProfile.txt

                                       
    Iterative Deconvolution Started   
***************************************

The number of entries
  # Target   :    5750
  # Unit     :    1935
  # 1/2 Unit :     967
  # All      :    9620
The number of threads
  # Total    :       4
  # Thread   :       2
  # Thread   :       1
  # Thread   :       3
  # Thread   :       0
Computation time for initialization:    0.0042

Have memorized arrays 1 times
Multiplied alpha by    0.9500
loop:    149200, alpha:   13.5375, rms:    2.2354
loop:    149600, alpha:   13.5375, rms:    2.2354
Have memorized arrays 16 times
loop:    150000, alpha:   13.5375, rms:    2.2353
loop:    150400, alpha:   13.5375, rms:    2.2353
loop:    150800, alpha:   13.5375, rms:    2.2352
loop:    151200, alpha:   13.5375, rms:    2.2352
loop:    151600, alpha:   13.5375, rms:    2.2351
loop:    152000, alpha:   13.5375, rms:    2.2351
loop:    152400, alpha:   13.5375, rms:    2.2350
loop:    152800, alpha:   13.5375, rms:    2.2350
loop:    153200, alpha:   13.5375, rms:    2.2350
loop:    153600, alpha:   13.5375, rms:    2.2349
loop:    154000, alpha:   13.5375, rms:    2.2349
loop:    154400, alpha:   13.5375, rms:    2.2349
loop:    154800, alpha:   13.5375, rms:    2.2348
loop:    155200, alpha:   13.5375, rms:    2.2348
loop:    155600, alpha:   13.5375, rms:    2.2347
loop:    156000, alpha:   13.5375, rms:    2.2347
loop:    156400, alpha:   13.5375, rms:    2.2347
loop:    156800, alpha:   13.5375, rms:    2.2346
loop:    157200, alpha:   13.5375, rms:    2.2346
loop:    157600, alpha:   13.5375, rms:    2.2345
loop:    158000, alpha:   13.5375, rms:    2.2345
loop:    158400, alpha:   13.5375, rms:    2.2345
loop:    158800, alpha:   13.5375, rms:    2.2344
loop:    159200, alpha:   13.5375, rms:    2.2344
loop:    159600, alpha:   13.5375, rms:    2.2344
Have memorized arrays 17 times
loop:    160000, alpha:   13.5375, rms:    2.2343
loop:    160400, alpha:   13.5375, rms:    2.2343
loop:    160800, alpha:   13.5375, rms:    2.2343
loop:    161200, alpha:   13.5375, rms:    2.2342
loop:    161600, alpha:   13.5375, rms:    2.2342
loop:    162000, alpha:   13.5375, rms:    2.2341
loop:    162400, alpha:   13.5375, rms:    2.2341
loop:    162800, alpha:   13.5375, rms:    2.2341
loop:    163200, alpha:   13.5375, rms:    2.2340
loop:    163600, alpha:   13.5375, rms:    2.2340
loop:    164000, alpha:   13.5375, rms:    2.2340
loop:    164400, alpha:   13.5375, rms:    2.2339
loop:    164800, alpha:   13.5375, rms:    2.2339
loop:    165200, alpha:   13.5375, rms:    2.2339
loop:    165600, alpha:   13.5375, rms:    2.2338
loop:    166000, alpha:   13.5375, rms:    2.2338
loop:    166400, alpha:   13.5375, rms:    2.2337
loop:    166800, alpha:   13.5375, rms:    2.2337
loop:    167200, alpha:   13.5375, rms:    2.2337
loop:    167600, alpha:   13.5375, rms:    2.2336
loop:    168000, alpha:   13.5375, rms:    2.2336
loop:    168400, alpha:   13.5375, rms:    2.2336
loop:    168800, alpha:   13.5375, rms:    2.2335
loop:    169200, alpha:   13.5375, rms:    2.2335
loop:    169600, alpha:   13.5375, rms:    2.2335
Have memorized arrays 18 times
loop:    170000, alpha:   13.5375, rms:    2.2335
loop:    170400, alpha:   13.5375, rms:    2.2334
loop:    170800, alpha:   13.5375, rms:    2.2334
loop:    171200, alpha:   13.5375, rms:    2.2334
loop:    171600, alpha:   13.5375, rms:    2.2333
loop:    172000, alpha:   13.5375, rms:    2.2333
loop:    172400, alpha:   13.5375, rms:    2.2333
loop:    172800, alpha:   13.5375, rms:    2.2333
loop:    173200, alpha:   13.5375, rms:    2.2332
loop:    173600, alpha:   13.5375, rms:    2.2332
loop:    174000, alpha:   13.5375, rms:    2.2332
loop:    174400, alpha:   13.5375, rms:    2.2331
loop:    174800, alpha:   13.5375, rms:    2.2331
loop:    175200, alpha:   13.5375, rms:    2.2331
loop:    175600, alpha:   13.5375, rms:    2.2330
loop:    176000, alpha:   13.5375, rms:    2.2330
loop:    176400, alpha:   13.5375, rms:    2.2330
loop:    176800, alpha:   13.5375, rms:    2.2329
loop:    177200, alpha:   13.5375, rms:    2.2329
loop:    177600, alpha:   13.5375, rms:    2.2329
loop:    178000, alpha:   13.5375, rms:    2.2329
loop:    178400, alpha:   13.5375, rms:    2.2328
loop:    178800, alpha:   13.5375, rms:    2.2328
loop:    179200, alpha:   13.5375, rms:    2.2328
loop:    179600, alpha:   13.5375, rms:    2.2327
Have memorized arrays 19 times
loop:    180000, alpha:   13.5375, rms:    2.2327
loop:    180400, alpha:   13.5375, rms:    2.2327
loop:    180800, alpha:   13.5375, rms:    2.2327
loop:    181200, alpha:   13.5375, rms:    2.2326
loop:    181600, alpha:   13.5375, rms:    2.2326
loop:    182000, alpha:   13.5375, rms:    2.2326
loop:    182400, alpha:   13.5375, rms:    2.2325
loop:    182800, alpha:   13.5375, rms:    2.2325
loop:    183200, alpha:   13.5375, rms:    2.2325
loop:    183600, alpha:   13.5375, rms:    2.2325
loop:    184000, alpha:   13.5375, rms:    2.2324
loop:    184400, alpha:   13.5375, rms:    2.2324
loop:    184800, alpha:   13.5375, rms:    2.2324
loop:    185200, alpha:   13.5375, rms:    2.2324
loop:    185600, alpha:   13.5375, rms:    2.2323
loop:    186000, alpha:   13.5375, rms:    2.2323
loop:    186400, alpha:   13.5375, rms:    2.2323
loop:    186800, alpha:   13.5375, rms:    2.2323
loop:    187200, alpha:   13.5375, rms:    2.2322
loop:    187600, alpha:   13.5375, rms:    2.2322
loop:    188000, alpha:   13.5375, rms:    2.2322
loop:    188400, alpha:   13.5375, rms:    2.2322
loop:    188800, alpha:   13.5375, rms:    2.2321
loop:    189200, alpha:   13.5375, rms:    2.2321
loop:    189600, alpha:   13.5375, rms:    2.2321
Have memorized arrays 20 times
loop:    190000, alpha:   13.5375, rms:    2.2321
loop:    190400, alpha:   13.5375, rms:    2.2320
loop:    190800, alpha:   13.5375, rms:    2.2320
loop:    191200, alpha:   13.5375, rms:    2.2320
