     Count               Iteration-1              Iteration-10              Iteration-20              Iteration-30              Iteration-40              Iteration-50              Iteration-60              Iteration-70              Iteration-80              Iteration-88 
       223  0.000000000000000000e+00  9.887176360308712901e+03  1.000042450795179138e+04  9.999978081147846751e+03  9.999601790159918892e+03  9.999555165999900055e+03  9.999633527480711564e+03  9.999734443506917160e+03  9.999820585607851172e+03  9.999878581841776395e+03 
       224  0.000000000000000000e+00  9.886516330130192728e+03  1.000041738790133240e+04  1.000129206403212811e+04  1.000100610623792454e+04  1.000066336910589962e+04  1.000040955851526815e+04  1.000024506600494169e+04  1.000014426335316784e+04  1.000008884306934488e+04 
       225  0.000000000000000000e+00  9.888625264252937995e+03  9.997640205410059934e+03  9.999553076698310178e+03  1.000019862533703417e+04  1.000034395409261015e+04  1.000030491011726190e+04  1.000022344815361794e+04  1.000014962754301814e+04  1.000009974827542646e+04 
       226  0.000000000000000000e+00  9.896112263613629693e+03  9.997000450008772532e+03  9.996682754169702093e+03  9.997409594015563925e+03  9.998247273362561828e+03  9.998891359098010071e+03  9.999324626670351790e+03  9.999597921846776444e+03  9.999751111917064918e+03 
       227  0.000000000000000000e+00  9.902093597684661290e+03  1.000640694203018211e+04  1.000399667758103715e+04  1.000226163701650694e+04  1.000126700907516170e+04  1.000070871977260504e+04  1.000039676841089204e+04  1.000022244275022604e+04  1.000013230328192003e+04 
       228  0.000000000000000000e+00  9.890696653590726783e+03  1.000288529903435119e+04  1.000363283405583206e+04  1.000259975232970646e+04  1.000163559121123217e+04  1.000097232614054519e+04  1.000056136748361860e+04  1.000031886508841490e+04  1.000019010151498151e+04 
       229  0.000000000000000000e+00  9.873238543823736109e+03  9.979810763963792851e+03  9.988046373413460969e+03  9.993177282944587205e+03  9.996194807647339985e+03  9.997899803077423712e+03  9.998845918486231312e+03  9.999366660032730579e+03  9.999630860866522198e+03 
       230  0.000000000000000000e+00  9.934032959739970465e+03  1.001284777524625133e+04  1.000674156974369726e+04  1.000352954476888226e+04  1.000186843413572751e+04  1.000099753818091813e+04  1.000053637576485744e+04  1.000029016627577948e+04  1.000016766823395483e+04 
       231  0.000000000000000000e+00  9.952178264197395038e+03  1.002098076999663317e+04  1.001062834188556371e+04  1.000536858619664235e+04  1.000274122185851047e+04  1.000141389508233260e+04  1.000073587321711966e+04  1.000038605284480764e+04  1.000021734079457747e+04 
       232  0.000000000000000000e+00  9.815202524922664452e+03  9.957249284591143805e+03  9.980121980656493179e+03  9.990351006370152390e+03  9.995193974381420048e+03  9.997559427422027511e+03  9.998741947869344585e+03  9.999343739434654708e+03  9.999631578894552149e+03 
       233  0.000000000000000000e+00  8.964107824574066399e+03  9.020069472252174819e+03  9.009046527589152902e+03  9.004233245848747174e+03  9.002063714210415128e+03  9.001036601224877813e+03  9.000532041102984294e+03  9.000277416451526733e+03  9.000155967738783147e+03 
       234  0.000000000000000000e+00  7.954606576813380343e+03  8.014366336376248000e+03  8.007120348959964758e+03  8.003508442589221886e+03  8.001746448623780452e+03  8.000878222616423045e+03  8.000446191276183526e+03  8.000229011281908242e+03  8.000126700243535197e+03 
       235  0.000000000000000000e+00  6.897749581594504889e+03  6.982334611238309662e+03  6.991204776180540648e+03  6.995555803011684475e+03  6.997739491627209645e+03  6.998841006888506854e+03  6.999400646970126218e+03  6.999687377231512073e+03  6.999824736668560035e+03 
       236  0.000000000000000000e+00  5.920916703203186444e+03  5.997021892409167776e+03  6.000104995968246840e+03  6.000521711014132052e+03  6.000418105037260830e+03  6.000266525232223103e+03  6.000156442500091543e+03  6.000088533083571747e+03  6.000052258443944083e+03 
       237  0.000000000000000000e+00  4.953852009537416052e+03  5.003521746762408839e+03  5.000655272420382062e+03  4.999958168887455031e+03  4.999867343319246174e+03  4.999899559422158745e+03  4.999939199759796793e+03  4.999966220010323013e+03  4.999980779195530886e+03 
       238  0.000000000000000000e+00  3.974698878041589069e+03  4.014948778923316695e+03  4.007275459060766025e+03  4.003511585527603074e+03  4.001708093612487573e+03  4.000837293915581085e+03  4.000413749320139232e+03  4.000206138634733179e+03  4.000110865488492436e+03 
       239  0.000000000000000000e+00  2.923224413103991992e+03  2.986268174508049469e+03  2.993503095467891399e+03  2.996873565819227679e+03  2.998486655957981839e+03  2.999261587381211484e+03  2.999636416724578339e+03  2.999819336208899131e+03  2.999903024697963247e+03 
       240  0.000000000000000000e+00  1.915388158556454755e+03  1.981676749972696598e+03  1.992119389461652418e+03  1.996382818447702221e+03  1.998265495135284255e+03  1.999141744914638139e+03  1.999565573621985095e+03  1.999776390534397933e+03  1.999875655332873521e+03 
       241  0.000000000000000000e+00  1.050687382631038645e+03  1.038176189891527883e+03  1.017899568067774680e+03  1.008628120079489349e+03  1.004257387814449430e+03  1.002139450715022008e+03  1.001090682436740394e+03  1.000562348420867693e+03  1.000312186130282612e+03 
       242  0.000000000000000000e+00  8.285942517222529204e+02  8.805904041374783446e+02  8.903009125613123160e+02  8.950944169895375353e+02  8.975009508288534334e+02  8.987172293407384132e+02  8.993371118397242299e+02  8.996555249185854564e+02  8.998081322321793323e+02 
       243  0.000000000000000000e+00  7.458852731179516695e+02  7.879944778226649760e+02  7.939082157642694710e+02  7.968313085024287830e+02  7.983363275670599251e+02  7.991182451205619373e+02  7.995287508040728426e+02  7.997464693952545076e+02  7.998542635460349857e+02 
       244  0.000000000000000000e+00  7.013641268370340640e+02  7.179236890748870792e+02  7.109146560785969768e+02  7.062322123024107441e+02  7.034720080117267571e+02  7.019116380077863369e+02  7.010459365961205549e+02  7.005701576757525118e+02  7.003295553776790712e+02 
       245  0.000000000000000000e+00  5.864788409309454664e+02  5.968398821493602782e+02  5.966781413082160270e+02  5.976153874179307195e+02  5.984933580406943747e+02  5.991044089594340676e+02  5.994855274483995800e+02  5.997105959814738299e+02  5.998295937667995759e+02 
       246  0.000000000000000000e+00  4.778459377796956460e+02  4.935192439583707937e+02  4.962037844870279741e+02  4.978573014519506614e+02  4.988028898238963507e+02  4.993335712611615236e+02  4.996299723175217764e+02  4.997950810841007296e+02  4.998798702161286656e+02 
       247  0.000000000000000000e+00  3.856240750476908943e+02  4.028642501859236518e+02  4.032717656728406155e+02  4.025149142917814515e+02  4.016848581208885776e+02  4.010502861062273041e+02  4.006269723688037629e+02  4.003639217219092643e+02  4.002193970124298517e+02 
       248  0.000000000000000000e+00  2.918033864188782900e+02  3.017503058273186411e+02  3.003352187733207757e+02  2.997503194580976924e+02  2.996497025121531692e+02  2.997116035599781299e+02  2.998002638772752562e+02  2.998730530943021790e+02  2.999191918501341547e+02 
       249  0.000000000000000000e+00  1.932822071340130208e+02  1.984694464038964554e+02  1.985194348753453824e+02  1.989428068533811711e+02  1.993389392638727884e+02  1.996130472833650913e+02  1.997814324284285590e+02  1.998789683987315016e+02  1.999295732948158673e+02 
       250  0.000000000000000000e+00  9.852271406356383920e+01  9.998254974110868432e+01  1.005727315350662536e+02  1.006396812247900812e+02  1.004879386611159759e+02  1.003210495149672425e+02  1.001961158942288961e+02  1.001148522383244597e+02  1.000693968793970043e+02 
       251  0.000000000000000000e+00  3.983561301472877858e+01  4.074032179932187603e+01  4.173770595457743582e+01  4.189222589286201526e+01  4.171101615246598016e+01  4.148885557223112386e+01  4.131507717917938294e+01  4.119864519790968416e+01  4.113209099452407713e+01 
       252  0.000000000000000000e+00  1.035007780385862119e+01  1.040189404904166892e+01  1.067807682433173255e+01  1.060836583927777710e+01  1.042587926656343456e+01  1.026278761226906511e+01  1.014782190883643764e+01  1.007479770402763108e+01  1.003435381025254713e+01 
       253  0.000000000000000000e+00  1.945636050657543414e+00  1.990036222808849731e+00  2.095560797811449660e+00  2.099187182880227542e+00  2.062010327700491974e+00  2.023907726606874569e+00  1.995582372506641722e+00  1.977042516286873219e+00  1.966577311320521604e+00 
       254  0.000000000000000000e+00  4.318408615467268785e-02  1.034000786354960510e-02  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       255  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
