RMS,1.34999939,Time,2018/1/22 14:10,,,,,,,,
count,purpose,ResidualError,TimeDistribution,Working,spot,,,,,,
450,450.5032122,0,1,73.96256245,0.000180451,,,,,,
451,450.5032122,0,1,74.42069692,0.00018074,,,,,,
452,450.5032122,0,1,74.8790059,0.00018103,,,,,,
453,450.5032122,0,1,75.33747218,0.000181319,,,,,,
454,450.5032122,0,1,75.79607878,0.000181608,,,,,,
455,450.5032122,0,1,76.25480889,0.000181897,,,,,,
456,450.5032122,0,1,76.7136459,0.000182186,,,,,,
457,450.5032122,0,1,77.17257294,0.000182475,,,,,,
458,450.5032122,0,1,77.63157257,0.000182764,,,,,,
459,450.5032122,0,1,78.09062727,0.000183053,,,,,,
460,450.5032122,0,1,78.54971951,0.000183342,,,,,,
461,450.5032122,0,1,79.00883159,0.000183495,,,,,,
462,450.5032122,0,1,79.46794602,0.000183648,,,,,,
463,450.5032122,0,1,79.92704527,0.000183802,,,,,,
464,450.5032122,0,1,80.38611191,0.000183955,,,,,,
465,450.5032122,0,1,80.84512854,0.000184108,,,,,,
466,450.5032122,0,1,81.30407801,0.000184261,,,,,,
467,450.5032122,0,1,81.76294339,0.000184414,,,,,,
468,450.5032122,0,1,82.22170843,0.000184567,,,,,,
469,450.5032122,0,1,82.68035752,0.00018472,,,,,,
470,450.5032122,0,1,83.13887533,0.000184873,,,,,,
471,450.5032122,0,1,83.59724666,0.000185026,,,,,,
472,450.5032122,0,1,84.05545634,0.000185179,,,,,,
473,450.5032122,0,1,84.51348922,0.00018538,,,,,,
474,450.5032122,0,1,84.97133004,0.000185582,,,,,,
475,450.5032122,0,1,85.42896348,0.000185783,,,,,,
476,450.5032122,0,1,85.88637419,0.000185985,,,,,,
477,450.5032122,0,1,86.34354676,0.000186186,,,,,,
478,450.5032122,0,1,86.80046548,0.000186387,,,,,,
479,450.5032122,0,1,87.25711427,0.000186589,,,,,,
480,450.5032122,0,1,87.71347642,0.00018679,,,,,,
481,450.5032122,0,1,88.16953462,0.000186992,,,,,,
482,450.5032122,0,1,88.62527154,0.000187193,,,,,,
483,450.5032122,0,1,89.08066993,0.000187394,,,,,,
484,450.5032122,0,1,89.53571262,0.000187596,,,,,,
485,450.5032122,0,1,89.99038254,0.000187821,,,,,,
486,450.5032122,0,1,90.44466267,0.000188046,,,,,,
487,450.5032122,0,1,90.89853609,0.000188272,,,,,,
488,450.5032122,0,1,91.35198602,0.000188497,,,,,,
489,450.5032122,0,1,91.80499586,0.000188723,,,,,,
490,450.5032122,0,1,92.25754901,0.000188948,,,,,,
491,450.5032122,0,1,92.70962891,0.000189173,,,,,,
492,450.5032122,0,1,93.16121986,0.000189399,,,,,,
493,450.5032122,0,1,93.61230701,0.000189624,,,,,,
494,450.5032122,0,1,94.06287562,0.00018985,,,,,,
495,450.5032122,0,1,94.51291095,0.000190039,,,,,,
496,450.5032122,0,1,94.96239529,0.000190228,,,,,,
497,450.5032122,0,1,95.41131145,0.000190417,,,,,,
498,450.5032122,0,1,95.85964561,0.000190607,,,,,,
499,450.5032122,0,1,96.30738456,0.000190796,,,,,,
500,450.5032122,0,1,96.75451581,0.000190985,,,,,,
501,450.5032122,0,1,97.20102706,0.000191174,,,,,,
502,450.5032122,0,1,97.64690597,0.000191363,,,,,,
503,450.5032122,0,1,98.09214018,0.000191553,,,,,,
504,450.5032122,0,1,98.53671731,0.000191742,,,,,,
505,450.5032122,0,1,98.98062532,0.000191931,,,,,,
506,450.5032122,0,1,99.42385276,0.00019212,,,,,,
507,450.5032122,0,1,99.86638827,0.000192333,,,,,,
508,450.5032122,0,1,100.3082206,0.000192545,,,,,,
509,450.5032122,0,1,100.7493386,0.000192757,,,,,,
510,450.5032122,0,1,101.1897313,0.00019297,,,,,,
511,450.5032122,0,1,101.6293871,0.000193182,,,,,,
512,450.5032122,0,1,102.068294,0.000193395,,,,,,
513,450.5032122,0,1,102.5064398,0.000193607,,,,,,
514,450.5032122,0,1,102.9438124,0.000193819,,,,,,
515,450.5032122,0,1,103.3803996,0.000194032,,,,,,
516,450.5032122,0,1,103.8161894,0.000194244,,,,,,
517,450.5032122,0,1,104.2511703,0.000194456,,,,,,
518,450.5032122,0,1,104.68533,0.000194669,,,,,,
519,450.5032122,0,1,105.1186569,0.00019474,,,,,,
520,450.5032122,0,1,105.5511395,0.000194812,,,,,,
521,450.5032122,0,1,105.9827668,0.000194883,,,,,,
522,450.5032122,0,1,106.4135283,0.000194955,,,,,,
523,450.5032122,0,1,106.8434159,0.000195026,,,,,,
524,450.5032122,0,1,107.2724248,0.000195098,,,,,,
525,450.5032122,0,1,107.7005504,0.000195169,,,,,,
526,450.5032122,0,1,108.1277887,0.000195241,,,,,,
527,450.5032122,0,1,108.5541367,0.000195312,,,,,,
528,450.5032122,0,1,108.9795908,0.000195384,,,,,,
529,450.5032122,0,1,109.4041483,0.000195456,,,,,,
530,450.5032122,0,1,109.8278075,0.000195527,,,,,,
531,450.5032122,0,1,110.2505664,0.000195644,,,,,,
532,450.5032122,0,1,110.6724234,0.000195761,,,,,,
533,450.5032122,0,1,111.0933768,0.000195877,,,,,,
534,450.5032122,0,1,111.513425,0.000195994,,,,,,
535,450.5032122,0,1,111.9325664,0.000196111,,,,,,
536,450.5032122,0,1,112.3507995,0.000196228,,,,,,
537,450.5032122,0,1,112.7681228,0.000196345,,,,,,
538,450.5032122,0,1,113.1845342,0.000196461,,,,,,
539,450.5032122,0,1,113.6000313,0.000196578,,,,,,
540,450.5032122,0,1,114.0146117,0.000196695,,,,,,
541,450.5032122,0,1,114.4282729,0.000196812,,,,,,
542,450.5032122,0,1,114.8410125,0.000196929,,,,,,
543,450.5032122,0,1,115.2528282,0.00019702,,,,,,
544,450.5032122,0,1,115.663718,0.000197111,,,,,,
545,450.5032122,0,1,116.0736798,0.000197201,,,,,,
546,450.5032122,0,1,116.4827118,0.000197292,,,,,,
547,450.5032122,0,1,116.8908101,0.000197383,,,,,,
548,450.5032122,0,1,117.2979693,0.000197474,,,,,,
549,450.5032122,0,1,117.7041841,0.000197565,,,,,,
550,450.5032122,0,1,118.10945,0.000197656,,,,,,
551,450.5032122,0,1,118.5137631,0.000197747,,,,,,
552,450.5032122,0,1,118.9171192,0.000197838,,,,,,
553,450.5032122,0,1,119.319514,0.000197929,,,,,,
554,450.5032122,0,1,119.7209434,0.00019802,,,,,,
555,450.5032122,0,1,120.1214036,0.000198215,,,,,,
556,450.5032122,0,1,120.5208903,0.00019841,,,,,,
557,450.5032122,0,1,120.9193996,0.000198606,,,,,,
558,450.5032122,0,1,121.3169272,0.000198801,,,,,,
559,450.5032122,0,1,121.7134739,0.000198997,,,,,,
560,450.5032122,0,1,122.1090455,0.000199192,,,,,,
561,450.5032122,0,1,122.5036476,0.000199387,,,,,,
562,450.5032122,0,1,122.8972849,0.000199583,,,,,,
563,450.5032122,0,1,123.2899625,0.000199778,,,,,,
564,450.5032122,0,1,123.681686,0.000199974,,,,,,
565,450.5032122,0,1,124.0724618,0.000200169,,,,,,
566,450.5032122,0,1,124.4622962,0.000200365,,,,,,
567,450.5032122,0,1,124.851196,0.000200445,,,,,,
568,450.5032122,0,1,125.2391682,0.000200525,,,,,,
569,450.5032122,0,1,125.6262182,0.000200606,,,,,,
570,450.5032122,0,1,126.01235,0.000200686,,,,,,
571,450.5032122,0,1,126.3975674,0.000200766,,,,,,
572,450.5032122,0,1,126.7818747,0.000200847,,,,,,
573,450.5032122,0,1,127.1652762,0.000200927,,,,,,
574,450.5032122,0,1,127.5477763,0.000201008,,,,,,
575,450.5032122,0,1,127.9293794,0.000201088,,,,,,
576,450.5032122,0,1,128.3100894,0.000201168,,,,,,
577,450.5032122,0,1,128.6899106,0.000201282,,,,,,
578,450.5032122,0,1,129.0688469,0.000201396,,,,,,
579,450.5032122,0,1,129.4469026,0.00020151,,,,,,
580,450.5032122,0,1,129.8240823,0.000201624,,,,,,
581,450.5032122,0,1,130.2003907,0.000201738,,,,,,
582,450.5032122,0,1,130.5758333,0.000201852,,,,,,
583,450.5032122,0,1,130.9504159,0.000201966,,,,,,
584,450.5032122,0,1,131.3241445,0.00020208,,,,,,
585,450.5032122,0,1,131.6970249,0.000202193,,,,,,
586,450.5032122,0,1,132.0690643,0.000202307,,,,,,
587,450.5032122,0,1,132.4402709,0.000202421,,,,,,
588,450.5032122,0,1,132.8106538,0.000202535,,,,,,
589,450.5032122,0,1,133.1802223,0.000202636,,,,,,
590,450.5032122,0,1,133.5489857,0.000202737,,,,,,
591,450.5032122,0,1,133.9169536,0.000202838,,,,,,
592,450.5032122,0,1,134.2841355,0.000202939,,,,,,
593,450.5032122,0,1,134.6505411,0.00020304,,,,,,
594,450.5032122,0,1,135.0161806,0.000203141,,,,,,
595,450.5032122,0,1,135.3810639,0.000203242,,,,,,
596,450.5032122,0,1,135.7452009,0.000203343,,,,,,
597,450.5032122,0,1,136.108601,0.000203444,,,,,,
598,450.5032122,0,1,136.4712736,0.000203545,,,,,,
599,450.5032122,0,1,136.8332276,0.000203647,,,,,,
600,450.5032122,0,1,137.1944711,0.000203748,,,,,,
601,450.5032122,0,1,137.555012,0.000203871,,,,,,
602,450.5032122,0,1,137.9148581,0.000203994,,,,,,
603,450.5032122,0,1,138.2740173,0.000204118,,,,,,
604,450.5032122,0,1,138.6324973,0.000204241,,,,,,
605,450.5032122,0,1,138.9903062,0.000204365,,,,,,
606,450.5032122,0,1,139.3474523,0.000204488,,,,,,
607,450.5032122,0,1,139.7039444,0.000204612,,,,,,
608,450.5032122,0,1,140.0597903,0.000204735,,,,,,
609,450.5032122,0,1,140.4149975,0.000204859,,,,,,
610,450.5032122,0,1,140.7695734,0.000204982,,,,,,
611,450.5032122,0,1,141.1235249,0.000205106,,,,,,
612,450.5032122,0,1,141.476859,0.000205229,,,,,,
613,450.5032122,0,1,141.8295823,0.000205245,,,,,,
614,450.5032122,0,1,142.181701,0.00020526,,,,,,
615,450.5032122,0,1,142.5332211,0.000205275,,,,,,
616,450.5032122,0,1,142.8841486,0.000205291,,,,,,
617,450.5032122,0,1,143.2344907,0.000205306,,,,,,
618,450.5032122,0,1,143.5842565,0.000205322,,,,,,
619,450.5032122,0,1,143.9334547,0.000205337,,,,,,
620,450.5032122,0,1,144.2820946,0.000205353,,,,,,
621,450.5032122,0,1,144.6301857,0.000205368,,,,,,
622,450.5032122,0,1,144.9777379,0.000205383,,,,,,
623,450.5032122,0,1,145.3247617,0.000205399,,,,,,
624,450.5032122,0,1,145.6712691,0.000205414,,,,,,
625,450.5032122,0,1,146.0172726,0.000205542,,,,,,
626,450.5032122,0,1,146.3627849,0.00020567,,,,,,
627,450.5032122,0,1,146.7078195,0.000205798,,,,,,
628,450.5032122,0,1,147.0523904,0.000205925,,,,,,
629,450.5032122,0,1,147.3965096,0.000206053,,,,,,
630,450.5032122,0,1,147.7401876,0.000206181,,,,,,
631,450.5032122,0,1,148.0834351,0.000206309,,,,,,
632,450.5032122,0,1,148.4262632,0.000206436,,,,,,
633,450.5032122,0,1,148.7686822,0.000206564,,,,,,
634,450.5032122,0,1,149.1107023,0.000206692,,,,,,
635,450.5032122,0,1,149.452334,0.00020682,,,,,,
636,450.5032122,0,1,149.7935878,0.000206948,,,,,,
637,450.5032122,0,1,150.1344742,0.000206945,,,,,,
638,450.5032122,0,1,150.475004,0.000206943,,,,,,
639,450.5032122,0,1,150.8151881,0.000206941,,,,,,
640,450.5032122,0,1,151.1550376,0.000206939,,,,,,
641,450.5032122,0,1,151.4945672,0.000206937,,,,,,
642,450.5032122,0,1,151.8337951,0.000206935,,,,,,
643,450.5032122,0,1,152.1727395,0.000206932,,,,,,
644,450.5032122,0,1,152.5114181,0.00020693,,,,,,
645,450.5032122,0,1,152.8498483,0.000206928,,,,,,
646,450.5032122,0,1,153.1880469,0.000206926,,,,,,
647,450.5032122,0,1,153.5260306,0.000206924,,,,,,
648,450.5032122,0,1,153.8638157,0.000206922,,,,,,
649,450.5032122,0,1,154.2014184,0.000207092,,,,,,
650,450.5032122,0,1,154.5388543,0.000207263,,,,,,
651,450.5032122,0,1,154.8761387,0.000207433,,,,,,
652,450.5032122,0,1,155.2132862,0.000207604,,,,,,
653,450.5032122,0,1,155.5503113,0.000207774,,,,,,
654,450.5032122,0,1,155.8872286,0.000207945,,,,,,
655,450.5032122,0,1,156.2240523,0.000208116,,,,,,
656,450.5032122,0,1,156.5607976,0.000208286,,,,,,
657,450.5032122,0,1,156.89748,0.000208457,,,,,,
658,450.5032122,0,1,157.2341153,0.000208627,,,,,,
659,450.5032122,0,1,157.5707195,0.000208798,,,,,,
660,450.5032122,0,1,157.9073089,0.000208968,,,,,,
661,450.5032122,0,1,158.2438996,0.000208913,,,,,,
662,450.5032122,0,1,158.5805082,0.000208858,,,,,,
663,450.5032122,0,1,158.9171487,0.000208803,,,,,,
664,450.5032122,0,1,159.2538329,0.000208748,,,,,,
665,450.5032122,0,1,159.5905729,0.000208693,,,,,,
666,450.5032122,0,1,159.92738,0.000208638,,,,,,
667,450.5032122,0,1,160.2642657,0.000208583,,,,,,
668,450.5032122,0,1,160.6012408,0.000208527,,,,,,
669,450.5032122,0,1,160.9383158,0.000208472,,,,,,
670,450.5032122,0,1,161.2755003,0.000208417,,,,,,
671,450.5032122,0,1,161.6128039,0.00020856,,,,,,
672,450.5032122,0,1,161.9502353,0.000208703,,,,,,
673,450.5032122,0,1,162.287803,0.000208846,,,,,,
674,450.5032122,0,1,162.6255148,0.000208988,,,,,,
675,450.5032122,0,1,162.9633815,0.000209131,,,,,,
676,450.5032122,0,1,163.3014163,0.000209274,,,,,,
677,450.5032122,0,1,163.6396324,0.000209417,,,,,,
678,450.5032122,0,1,163.9780423,0.000209559,,,,,,
679,450.5032122,0,1,164.3166584,0.000209702,,,,,,
680,450.5032122,0,1,164.6554933,0.000209845,,,,,,
681,450.5032122,0,1,164.994559,0.000209988,,,,,,
682,450.5032122,0,1,165.3338679,0.000210131,,,,,,
683,450.5032122,0,1,165.6734319,0.000210152,,,,,,
684,450.5032122,0,1,166.0132631,0.000210174,,,,,,
685,450.5032122,0,1,166.3533735,0.000210195,,,,,,
686,450.5032122,0,1,166.6937751,0.000210217,,,,,,
687,450.5032122,0,1,167.0344781,0.000210238,,,,,,
688,450.5032122,0,1,167.3754908,0.00021026,,,,,,
689,450.5032122,0,1,167.7168216,0.000210281,,,,,,
690,450.5032122,0,1,168.0584791,0.000210303,,,,,,
691,450.5032122,0,1,168.4004714,0.000210324,,,,,,
692,450.5032122,0,1,168.7428067,0.000210346,,,,,,
693,450.5032122,0,1,169.0854936,0.000210367,,,,,,
694,450.5032122,0,1,169.4285412,0.000210389,,,,,,
695,450.5032122,0,1,169.7719588,0.000210372,,,,,,
696,450.5032122,0,1,170.1157558,0.000210356,,,,,,
697,450.5032122,0,1,170.4599416,0.000210339,,,,,,
698,450.5032122,0,1,170.8045261,0.000210322,,,,,,
699,450.5032122,0,1,171.1495216,0.000210306,,,,,,
700,450.5032122,0,1,171.4949433,0.000210289,,,,,,
701,450.5032122,0,1,171.8408063,0.000210272,,,,,,
702,450.5032122,0,1,172.1871255,0.000210256,,,,,,
703,450.5032122,0,1,172.5339153,0.000210239,,,,,,
704,450.5032122,0,1,172.8811902,0.000210222,,,,,,
705,450.5032122,0,1,173.228964,0.000210206,,,,,,
706,450.5032122,0,1,173.5772508,0.000210189,,,,,,
707,450.5032122,0,1,173.9260644,0.000210221,,,,,,
708,450.5032122,0,1,174.2754182,0.000210252,,,,,,
709,450.5032122,0,1,174.6253257,0.000210284,,,,,,
710,450.5032122,0,1,174.9758001,0.000210316,,,,,,
711,450.5032122,0,1,175.3268513,0.000210347,,,,,,
712,450.5032122,0,1,175.6784862,0.000210379,,,,,,
713,450.5032122,0,1,176.0307115,0.000210411,,,,,,
714,450.5032122,0,1,176.3835347,0.000210442,,,,,,
715,450.5032122,0,1,176.7369631,0.000210474,,,,,,
716,450.5032122,0,1,177.0910042,0.000210506,,,,,,
717,450.5032122,0,1,177.4456657,0.000210537,,,,,,
718,450.5032122,0,1,177.8009557,0.000210569,,,,,,
719,450.5032122,0,1,178.1568822,0.000210587,,,,,,
720,450.5032122,0,1,178.5134538,0.000210606,,,,,,
721,450.5032122,0,1,178.870679,0.000210624,,,,,,
722,450.5032122,0,1,179.2285664,0.000210643,,,,,,
723,450.5032122,0,1,179.587125,0.000210661,,,,,,
724,450.5032122,0,1,179.9463636,0.00021068,,,,,,
725,450.5032122,0,1,180.30629,0.000210698,,,,,,
726,450.5032122,0,1,180.6669113,0.000210717,,,,,,
727,450.5032122,0,1,181.0282337,0.000210735,,,,,,
728,450.5032122,0,1,181.3902621,0.000210754,,,,,,
729,450.5032122,0,1,181.7530003,0.000210772,,,,,,
730,450.5032122,0,1,182.1164512,0.000210791,,,,,,
731,450.5032122,0,1,182.4806168,0.000210765,,,,,,
732,450.5032122,0,1,182.845498,0.000210739,,,,,,
733,450.5032122,0,1,183.2110949,0.000210713,,,,,,
734,450.5032122,0,1,183.5774065,0.000210687,,,,,,
735,450.5032122,0,1,183.9444345,0.000210662,,,,,,
736,450.5032122,0,1,184.3121839,0.000210636,,,,,,
737,450.5032122,0,1,184.6806602,0.00021061,,,,,,
738,450.5032122,0,1,185.0498689,0.000210584,,,,,,
739,450.5032122,0,1,185.4198159,0.000210559,,,,,,
740,450.5032122,0,1,185.790507,0.000210533,,,,,,
741,450.5032122,0,1,186.1619484,0.000210507,,,,,,
742,450.5032122,0,1,186.5341466,0.000210481,,,,,,
743,450.5032122,0,1,186.9071086,0.000210602,,,,,,
744,450.5032122,0,1,187.2808415,0.000210722,,,,,,
745,450.5032122,0,1,187.6553511,0.000210842,,,,,,
746,450.5032122,0,1,188.0306413,0.000210962,,,,,,
747,450.5032122,0,1,188.4067161,0.000211082,,,,,,
748,450.5032122,0,1,188.7835797,0.000211203,,,,,,
749,450.5032122,0,1,189.1612357,0.000211323,,,,,,
750,450.5032122,0,1,189.5396877,0.000211443,,,,,,
751,450.5032122,0,1,189.9189392,0.000211563,,,,,,
752,450.5032122,0,1,190.2989933,0.000211684,,,,,,
753,450.5032122,0,1,190.6798532,0.000211667,,,,,,
754,450.5032122,0,1,191.0615221,0.000211651,,,,,,
755,450.5032122,0,1,191.4440033,0.000211634,,,,,,
756,450.5032122,0,1,191.8272998,0.000211617,,,,,,
757,450.5032122,0,1,192.2114135,0.000211601,,,,,,
758,450.5032122,0,1,192.5963451,0.000211584,,,,,,
759,450.5032122,0,1,192.9820953,0.000211568,,,,,,
760,450.5032122,0,1,193.368664,0.000211551,,,,,,
761,450.5032122,0,1,193.7560503,0.000211535,,,,,,
762,450.5032122,0,1,194.1442529,0.000211518,,,,,,
763,450.5032122,0,1,194.53327,0.000211502,,,,,,
764,450.5032122,0,1,194.9230994,0.000211485,,,,,,
765,450.5032122,0,1,195.3137386,0.000211523,,,,,,
766,450.5032122,0,1,195.7051845,0.000211561,,,,,,
767,450.5032122,0,1,196.0974338,0.000211598,,,,,,
768,450.5032122,0,1,196.4904827,0.000211636,,,,,,
769,450.5032122,0,1,196.8843277,0.000211673,,,,,,
770,450.5032122,0,1,197.2789661,0.000211711,,,,,,
771,450.5032122,0,1,197.6743946,0.000211749,,,,,,
772,450.5032122,0,1,198.0706105,0.000211786,,,,,,
773,450.5032122,0,1,198.4676111,0.000211824,,,,,,
774,450.5032122,0,1,198.8653942,0.000211862,,,,,,
775,450.5032122,0,1,199.2639575,0.000211899,,,,,,
776,450.5032122,0,1,199.6632986,0.000211937,,,,,,
777,450.5032122,0,1,200.0634154,0.000211918,,,,,,
778,450.5032122,0,1,200.464306,0.000211899,,,,,,
779,450.5032122,0,1,200.8659685,0.00021188,,,,,,
780,450.5032122,0,1,201.2684013,0.000211861,,,,,,
781,450.5032122,0,1,201.6716016,0.000211842,,,,,,
782,450.5032122,0,1,202.0755659,0.000211823,,,,,,
783,450.5032122,0,1,202.4802905,0.000211804,,,,,,
784,450.5032122,0,1,202.885772,0.000211785,,,,,,
785,450.5032122,0,1,203.2920065,0.000211766,,,,,,
786,450.5032122,0,1,203.6989901,0.000211747,,,,,,
787,450.5032122,0,1,204.1067184,0.000211728,,,,,,
788,450.5032122,0,1,204.5151866,0.000211709,,,,,,
789,450.5032122,0,1,204.9243898,0.000211774,,,,,,
790,450.5032122,0,1,205.3343226,0.00021184,,,,,,
791,450.5032122,0,1,205.7449793,0.000211905,,,,,,
792,450.5032122,0,1,206.1563539,0.000211971,,,,,,
793,450.5032122,0,1,206.5684391,0.000212036,,,,,,
794,450.5032122,0,1,206.9812266,0.000212102,,,,,,
795,450.5032122,0,1,207.3947074,0.000212167,,,,,,
796,450.5032122,0,1,207.8088725,0.000212233,,,,,,
797,450.5032122,0,1,208.2237128,0.000212299,,,,,,
798,450.5032122,0,1,208.6392185,0.000212364,,,,,,
799,450.5032122,0,1,209.0553799,0.00021243,,,,,,
800,450.5032122,0,1,209.4721873,0.000212495,,,,,,
801,450.5032122,0,1.099071763,209.8896308,0.000212345,,,,,,
802,450.5032122,0,1.1772477,210.3077005,0.000212195,,,,,,
803,450.5032122,0,1.235552426,210.7263869,0.000212045,,,,,,
804,450.5032122,0,1.256256872,211.1456802,0.000211895,,,,,,
805,450.5032122,0,1.241497955,211.5655731,0.000211745,,,,,,
806,450.5032122,0,1.19347459,211.9860605,0.000211594,,,,,,
807,450.5032122,0,1.114768593,212.4071379,0.000211444,,,,,,
808,450.5032122,0,1.013788697,212.8288,0.000211294,,,,,,
809,450.5032122,0,1.481181281,213.2510417,0.000211144,,,,,,
810,450.5032122,0,2.638914768,213.6738579,0.000210994,,,,,,
811,450.5032122,0,4.015752726,214.0972436,0.000210844,,,,,,
812,450.5032122,0,5.60699553,214.5211935,0.000210694,,,,,,
813,450.5032122,0,7.409008211,214.9457029,0.000210688,,,,,,
814,450.5032122,0,9.418327738,215.3707667,0.000210683,,,,,,
815,450.5032122,0,11.63145229,215.7963801,0.000210678,,,,,,
816,450.5032122,0,13.88838822,216.2225383,0.000210673,,,,,,
817,450.5032122,0,16.18792742,216.6492364,0.000210668,,,,,,
818,450.5032122,0,18.52891924,217.0764695,0.000210663,,,,,,
819,450.5032122,0,20.91015887,217.5042325,0.000210658,,,,,,
820,450.5032122,0,23.33049824,217.93252,0.000210652,,,,,,
821,450.5032122,0,25.78873442,218.3613269,0.000210647,,,,,,
822,450.5032122,0,28.2837203,218.7906478,0.000210642,,,,,,
823,450.5032122,0,30.81425409,219.2204775,0.000210637,,,,,,
824,450.5032122,0,33.37918845,219.6508109,0.000210632,,,,,,
825,450.5032122,0,35.97732186,220.0816426,0.000210548,,,,,,
826,450.5032122,0,38.60750903,220.5129673,0.000210463,,,,,,
827,450.5032122,0,41.26854944,220.9447782,0.000210379,,,,,,
828,450.5032122,0,44.5460426,221.3770674,0.000210295,,,,,,
829,450.5032122,0,48.43023194,221.8098267,0.000210211,,,,,,
830,450.5032122,0,52.91145384,222.2430487,0.000210127,,,,,,
831,450.5032122,0,57.97997114,222.6767264,0.000210042,,,,,,
832,450.5032122,0,63.62611885,223.1108534,0.000209958,,,,,,
833,450.5032122,0,69.84014309,223.545424,0.000209874,,,,,,
834,450.5032122,0,76.61235406,223.9804331,0.00020979,,,,,,
835,450.5032122,0,83.93297071,224.4158758,0.000209832,,,,,,
836,450.5032122,0,91.79227762,224.8517477,0.000209875,,,,,,
837,450.5032122,0,100.1804704,225.288045,0.000209918,,,,,,
838,450.5032122,0,109.0878129,225.724764,0.00020996,,,,,,
839,450.5032122,0,118.5044837,226.1619014,0.000210003,,,,,,
840,450.5032122,0,128.4098394,226.5994533,0.000210045,,,,,,
841,450.5032122,0,138.794204,227.0374162,0.000210088,,,,,,
842,450.5032122,0,149.6479758,227.4757857,0.00021013,,,,,,
843,450.5032122,0,160.961473,227.9145566,0.000210173,,,,,,
844,450.5032122,0,172.7250901,228.3537233,0.000210216,,,,,,
845,450.5032122,0,184.929143,228.7932789,0.000210258,,,,,,
846,450.5032122,0,197.5640279,229.2332158,0.000210301,,,,,,
847,450.5032122,0,210.6200608,229.6735254,0.000210286,,,,,,
848,450.5032122,0,224.087639,230.1141984,0.000210271,,,,,,
849,450.5032122,0,237.9570853,230.5552252,0.000210256,,,,,,
850,450.5032122,0,252.218807,230.9965951,0.000210242,,,,,,
851,450.5032122,0,266.8631421,231.4382962,0.000210227,,,,,,
852,450.5032122,0,281.4106887,231.8803156,0.000210212,,,,,,
853,450.5032122,0,295.8586193,232.3226405,0.000210197,,,,,,
854,450.5032122,0,310.2042061,232.7652584,0.000210182,,,,,,
855,450.5032122,0,324.4447002,233.2081576,0.000210168,,,,,,
856,450.5032122,0,338.577432,233.651327,0.000210153,,,,,,
857,450.5032122,0,352.5997067,234.094756,0.000210138,,,,,,
858,450.5032122,0,366.5089275,234.5384348,0.000210123,,,,,,
859,450.5032122,0,380.3024551,234.9823541,0.000209971,,,,,,
860,450.5032122,0,393.9777362,235.4265053,0.000209818,,,,,,
861,450.5032122,0,407.5322002,235.8708803,0.000209666,,,,,,
862,450.5032122,0,420.9633456,236.3154717,0.000209513,,,,,,
863,450.5032122,0,434.2686569,236.7602729,0.000209361,,,,,,
864,450.5032122,0,448.5790025,237.2052774,0.000209208,,,,,,
865,450.5032122,0,463.8752685,237.6504795,0.000209056,,,,,,
866,450.5032122,0,480.1384983,238.0958724,0.000208903,,,,,,
867,450.5032122,0,497.3496855,238.541449,0.000208751,,,,,,
868,450.5032122,0,515.4899611,238.9872019,0.000208598,,,,,,
869,450.5032122,0,534.5403848,239.4331233,0.000208446,,,,,,
870,450.5032122,0,554.4821477,239.8792053,0.000208293,,,,,,
871,450.5032122,0,575.2963843,240.3254399,0.000208171,,,,,,
872,450.5032122,0,596.964347,240.7718189,0.00020805,,,,,,
873,450.5032122,0,619.4672011,241.218334,0.000207928,,,,,,
874,450.5032122,0,642.3342048,241.6649766,0.000207806,,,,,,
875,450.5032122,0,665.5530397,242.1117386,0.000207685,,,,,,
876,450.5032122,0,689.1115099,242.5586118,0.000207563,,,,,,
877,450.5032122,0,712.9973756,243.0055887,0.000207441,,,,,,
878,450.5032122,0,737.1985089,243.4526619,0.000207319,,,,,,
879,450.5032122,0,761.7027395,243.8998247,0.000207198,,,,,,
880,450.5032122,0,786.4980133,244.3470705,0.000207076,,,,,,
881,450.5032122,0,811.5722226,244.7943932,0.000206954,,,,,,
882,450.5032122,0,836.9134043,245.2417868,0.000206832,,,,,,
883,450.5032122,0,862.5095461,245.689246,0.00020685,,,,,,
884,450.5032122,0,888.3487526,246.1367656,0.000206867,,,,,,
885,450.5032122,0,914.419082,246.5843407,0.000206884,,,,,,
